Gyáriszám;Azonosító;Kezdõ dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-01-17 00:00;2025-01-17 00:15;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 00:15;2025-01-17 00:30;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 00:30;2025-01-17 00:45;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 00:45;2025-01-17 01:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 01:00;2025-01-17 01:15;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 01:15;2025-01-17 01:30;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 01:30;2025-01-17 01:45;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 01:45;2025-01-17 02:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 02:00;2025-01-17 02:15;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 02:15;2025-01-17 02:30;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 02:30;2025-01-17 02:45;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 02:45;2025-01-17 03:00;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 03:00;2025-01-17 03:15;0,086000;2;0,000000;2;0,086000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 03:15;2025-01-17 03:30;0,164000;2;0,000000;2;0,164000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 03:30;2025-01-17 03:45;0,122000;2;0,000000;2;0,122000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 03:45;2025-01-17 04:00;0,145000;2;0,000000;2;0,145000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 04:00;2025-01-17 04:15;0,129000;2;0,000000;2;0,129000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-17 04:15;2025-01-17 04:30;0,143000;2;0,000000;2;0,143000;2
