Gyáriszám;Azonosító;Kezdõ dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-01-14 00:00;2025-01-14 00:15;0,166000;2;0,000000;2;0,166000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 00:15;2025-01-14 00:30;0,158000;2;0,000000;2;0,158000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 00:30;2025-01-14 00:45;0,161000;2;0,000000;2;0,161000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 00:45;2025-01-14 01:00;0,155000;2;0,000000;2;0,155000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 01:00;2025-01-14 01:15;0,162000;2;0,000000;2;0,162000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 01:15;2025-01-14 01:30;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 01:30;2025-01-14 01:45;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 01:45;2025-01-14 02:00;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 02:00;2025-01-14 02:15;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 02:15;2025-01-14 02:30;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 02:30;2025-01-14 02:45;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 02:45;2025-01-14 03:00;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 03:00;2025-01-14 03:15;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 03:15;2025-01-14 03:30;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 03:30;2025-01-14 03:45;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 03:45;2025-01-14 04:00;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 04:00;2025-01-14 04:15;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 04:15;2025-01-14 04:30;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 04:30;2025-01-14 04:45;0,136000;2;0,000000;2;0,136000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 04:45;2025-01-14 05:00;0,404000;2;0,000000;2;0,404000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 05:00;2025-01-14 05:15;0,283000;2;0,000000;2;0,283000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 05:15;2025-01-14 05:30;0,157000;2;0,000000;2;0,157000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 05:30;2025-01-14 05:45;0,158000;2;0,000000;2;0,158000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 05:45;2025-01-14 06:00;0,162000;2;0,000000;2;0,162000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 06:00;2025-01-14 06:15;0,157000;2;0,000000;2;0,157000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 06:15;2025-01-14 06:30;0,180000;2;0,000000;2;0,180000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 06:30;2025-01-14 06:45;0,223000;2;0,000000;2;0,223000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 06:45;2025-01-14 07:00;0,550000;2;0,000000;2;0,550000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 07:00;2025-01-14 07:15;0,636000;2;0,000000;2;0,636000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 07:15;2025-01-14 07:30;0,141000;2;0,000000;2;0,141000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 07:30;2025-01-14 07:45;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 07:45;2025-01-14 08:00;0,062000;2;0,000000;2;0,062000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 08:00;2025-01-14 08:15;0,546000;2;0,000000;2;0,546000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 08:15;2025-01-14 08:30;0,409000;2;0,000000;2;0,409000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 08:30;2025-01-14 08:45;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 08:45;2025-01-14 09:00;0,043000;2;0,000000;2;0,043000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 09:00;2025-01-14 09:15;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-14 09:15;2025-01-14 09:30;0,042000;2;0,000000;2;0,042000;2
