Gyáriszám;Azonosító;Kezdõ dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-01-01 00:00;2025-01-01 00:15;0,162000;2;0,000000;2;0,162000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 00:15;2025-01-01 00:30;0,162000;2;0,000000;2;0,162000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 00:30;2025-01-01 00:45;0,158000;2;0,000000;2;0,158000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 00:45;2025-01-01 01:00;0,161000;2;0,000000;2;0,161000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 01:00;2025-01-01 01:15;0,158000;2;0,000000;2;0,158000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 01:15;2025-01-01 01:30;0,159000;2;0,000000;2;0,159000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 01:30;2025-01-01 01:45;0,130000;2;0,000000;2;0,130000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 01:45;2025-01-01 02:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 02:00;2025-01-01 02:15;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 02:15;2025-01-01 02:30;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 02:30;2025-01-01 02:45;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 02:45;2025-01-01 03:00;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 03:00;2025-01-01 03:15;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 03:15;2025-01-01 03:30;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 03:30;2025-01-01 03:45;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 03:45;2025-01-01 04:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 04:00;2025-01-01 04:15;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 04:15;2025-01-01 04:30;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 04:30;2025-01-01 04:45;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 04:45;2025-01-01 05:00;0,040000;2;0,000000;2;0,040000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 05:00;2025-01-01 05:15;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 05:15;2025-01-01 05:30;0,146000;2;0,000000;2;0,146000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 05:30;2025-01-01 05:45;0,163000;2;0,000000;2;0,163000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 05:45;2025-01-01 06:00;0,173000;2;0,000000;2;0,173000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 06:00;2025-01-01 06:15;0,154000;2;0,000000;2;0,154000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 06:15;2025-01-01 06:30;0,144000;2;0,000000;2;0,144000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 06:30;2025-01-01 06:45;0,155000;2;0,000000;2;0,155000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 06:45;2025-01-01 07:00;0,181000;2;0,000000;2;0,181000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 07:00;2025-01-01 07:15;0,687000;2;0,000000;2;0,687000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 07:15;2025-01-01 07:30;0,470000;2;0,000000;2;0,470000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 07:30;2025-01-01 07:45;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 07:45;2025-01-01 08:00;0,093000;2;0,000000;2;0,093000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 08:00;2025-01-01 08:15;0,571000;2;0,000000;2;0,571000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 08:15;2025-01-01 08:30;0,337000;2;0,000000;2;0,337000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 08:30;2025-01-01 08:45;0,264000;2;0,000000;2;0,264000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 08:45;2025-01-01 09:00;0,347000;2;0,000000;2;0,347000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 09:00;2025-01-01 09:15;0,650000;2;0,000000;2;0,650000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 09:15;2025-01-01 09:30;0,622000;2;0,000000;2;0,622000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 09:30;2025-01-01 09:45;0,295000;2;0,000000;2;0,295000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 09:45;2025-01-01 10:00;0,227000;2;0,000000;2;0,227000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 10:00;2025-01-01 10:15;0,204000;2;0,000000;2;0,204000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 10:15;2025-01-01 10:30;0,193000;2;0,000000;2;0,193000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 10:30;2025-01-01 10:45;0,165000;2;0,000000;2;0,165000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 10:45;2025-01-01 11:00;0,205000;2;0,000000;2;0,205000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 11:00;2025-01-01 11:15;0,119000;2;0,000000;2;0,119000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 11:15;2025-01-01 11:30;0,410000;2;0,000000;2;0,410000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 11:30;2025-01-01 11:45;0,188000;2;0,000000;2;0,188000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 11:45;2025-01-01 12:00;0,188000;2;0,000000;2;0,188000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 12:00;2025-01-01 12:15;0,318000;2;0,000000;2;0,318000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 12:15;2025-01-01 12:30;0,604000;2;0,000000;2;0,604000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 12:30;2025-01-01 12:45;0,348000;2;0,000000;2;0,348000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 12:45;2025-01-01 13:00;0,225000;2;0,000000;2;0,225000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 13:00;2025-01-01 13:15;0,210000;2;0,000000;2;0,210000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 13:15;2025-01-01 13:30;0,110000;2;0,000000;2;0,110000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 13:30;2025-01-01 13:45;0,279000;2;0,000000;2;0,279000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 13:45;2025-01-01 14:00;0,190000;2;0,000000;2;0,190000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 14:00;2025-01-01 14:15;0,159000;2;0,000000;2;0,159000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-01 14:15;2025-01-01 14:30;0,162000;2;0,000000;2;0,162000;2
