Gyáriszám;Azonosító;Kezdõ dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-04-17 00:00;2025-04-17 00:15;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 00:15;2025-04-17 00:30;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 00:30;2025-04-17 00:45;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 00:45;2025-04-17 01:00;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 01:00;2025-04-17 01:15;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 01:15;2025-04-17 01:30;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 01:30;2025-04-17 01:45;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 01:45;2025-04-17 02:00;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 02:00;2025-04-17 02:15;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 02:15;2025-04-17 02:30;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 02:30;2025-04-17 02:45;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 02:45;2025-04-17 03:00;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 03:00;2025-04-17 03:15;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 03:15;2025-04-17 03:30;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 03:30;2025-04-17 03:45;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 03:45;2025-04-17 04:00;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 04:00;2025-04-17 04:15;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 04:15;2025-04-17 04:30;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 04:30;2025-04-17 04:45;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 04:45;2025-04-17 05:00;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 05:00;2025-04-17 05:15;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 05:15;2025-04-17 05:30;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 05:30;2025-04-17 05:45;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 05:45;2025-04-17 06:00;0,027000;2;0,000000;2;0,027000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 06:00;2025-04-17 06:15;0,108000;2;0,000000;2;0,108000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 06:15;2025-04-17 06:30;0,306000;2;0,000000;2;0,306000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 06:30;2025-04-17 06:45;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 06:45;2025-04-17 07:00;0,022000;2;0,000000;2;0,022000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 07:00;2025-04-17 07:15;0,197000;2;0,000000;2;0,197000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 07:15;2025-04-17 07:30;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 07:30;2025-04-17 07:45;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 07:45;2025-04-17 08:00;0,025000;2;0,000000;2;0,025000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 08:00;2025-04-17 08:15;0,046000;2;0,000000;2;0,046000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 08:15;2025-04-17 08:30;0,120000;2;0,000000;2;0,120000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 08:30;2025-04-17 08:45;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 08:45;2025-04-17 09:00;0,024000;2;0,000000;2;0,024000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 09:00;2025-04-17 09:15;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 09:15;2025-04-17 09:30;0,028000;2;0,000000;2;0,028000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 09:30;2025-04-17 09:45;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 09:45;2025-04-17 10:00;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 10:00;2025-04-17 10:15;0,193000;2;0,000000;2;0,193000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 10:15;2025-04-17 10:30;0,173000;2;0,000000;2;0,173000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 10:30;2025-04-17 10:45;0,168000;2;0,000000;2;0,168000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 10:45;2025-04-17 11:00;0,187000;2;0,000000;2;0,187000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 11:00;2025-04-17 11:15;0,154000;2;0,000000;2;0,154000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 11:15;2025-04-17 11:30;0,206000;2;0,000000;2;0,206000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 11:30;2025-04-17 11:45;0,168000;2;0,000000;2;0,168000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 11:45;2025-04-17 12:00;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 12:00;2025-04-17 12:15;0,102000;2;0,000000;2;0,102000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 12:15;2025-04-17 12:30;0,160000;2;0,000000;2;0,160000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 12:30;2025-04-17 12:45;0,187000;2;0,000000;2;0,187000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 12:45;2025-04-17 13:00;0,156000;2;0,000000;2;0,156000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 13:00;2025-04-17 13:15;0,089000;2;0,000000;2;0,089000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 13:15;2025-04-17 13:30;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 13:30;2025-04-17 13:45;0,166000;2;0,000000;2;0,166000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 13:45;2025-04-17 14:00;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 14:00;2025-04-17 14:15;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 14:15;2025-04-17 14:30;0,152000;2;0,000000;2;0,152000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 14:30;2025-04-17 14:45;0,145000;2;0,000000;2;0,145000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 14:45;2025-04-17 15:00;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 15:00;2025-04-17 15:15;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 15:15;2025-04-17 15:30;0,242000;2;0,000000;2;0,242000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 15:30;2025-04-17 15:45;0,404000;2;0,000000;2;0,404000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 15:45;2025-04-17 16:00;0,424000;2;0,000000;2;0,424000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 16:00;2025-04-17 16:15;0,145000;2;0,000000;2;0,145000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 16:15;2025-04-17 16:30;0,043000;2;0,000000;2;0,043000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 16:30;2025-04-17 16:45;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 16:45;2025-04-17 17:00;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 17:00;2025-04-17 17:15;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 17:15;2025-04-17 17:30;0,160000;2;0,000000;2;0,160000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 17:30;2025-04-17 17:45;0,159000;2;0,000000;2;0,159000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 17:45;2025-04-17 18:00;0,044000;2;0,000000;2;0,044000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 18:00;2025-04-17 18:15;0,051000;2;0,000000;2;0,051000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 18:15;2025-04-17 18:30;0,052000;2;0,000000;2;0,052000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 18:30;2025-04-17 18:45;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 18:45;2025-04-17 19:00;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 19:00;2025-04-17 19:15;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 19:15;2025-04-17 19:30;0,230000;2;0,000000;2;0,230000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 19:30;2025-04-17 19:45;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 19:45;2025-04-17 20:00;0,029000;2;0,000000;2;0,029000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 20:00;2025-04-17 20:15;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 20:15;2025-04-17 20:30;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 20:30;2025-04-17 20:45;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 20:45;2025-04-17 21:00;0,040000;2;0,000000;2;0,040000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 21:00;2025-04-17 21:15;0,225000;2;0,000000;2;0,225000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 21:15;2025-04-17 21:30;0,442000;2;0,000000;2;0,442000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 21:30;2025-04-17 21:45;0,077000;2;0,000000;2;0,077000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 21:45;2025-04-17 22:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 22:00;2025-04-17 22:15;0,029000;2;0,000000;2;0,029000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 22:15;2025-04-17 22:30;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 22:30;2025-04-17 22:45;0,028000;2;0,000000;2;0,028000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 22:45;2025-04-17 23:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 23:00;2025-04-17 23:15;0,027000;2;0,000000;2;0,027000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 23:15;2025-04-17 23:30;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 23:30;2025-04-17 23:45;0,027000;2;0,000000;2;0,027000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-17 23:45;2025-04-18 00:00;0,020000;2;0,000000;2;0,020000;2
