Gyáriszám;Azonosító;Kezdõ dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-03-24 00:00;2025-03-24 00:15;0,022000;2;0,000000;2;0,022000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 00:15;2025-03-24 00:30;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 00:30;2025-03-24 00:45;0,021000;2;0,000000;2;0,021000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 00:45;2025-03-24 01:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 01:00;2025-03-24 01:15;0,021000;2;0,000000;2;0,021000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 01:15;2025-03-24 01:30;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 01:30;2025-03-24 01:45;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 01:45;2025-03-24 02:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 02:00;2025-03-24 02:15;0,021000;2;0,000000;2;0,021000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 02:15;2025-03-24 02:30;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 02:30;2025-03-24 02:45;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 02:45;2025-03-24 03:00;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 03:00;2025-03-24 03:15;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 03:15;2025-03-24 03:30;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 03:30;2025-03-24 03:45;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 03:45;2025-03-24 04:00;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 04:00;2025-03-24 04:15;0,209000;2;0,000000;2;0,209000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 04:15;2025-03-24 04:30;0,146000;2;0,000000;2;0,146000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 04:30;2025-03-24 04:45;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 04:45;2025-03-24 05:00;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 05:00;2025-03-24 05:15;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 05:15;2025-03-24 05:30;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 05:30;2025-03-24 05:45;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 05:45;2025-03-24 06:00;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 06:00;2025-03-24 06:15;0,076000;2;0,000000;2;0,076000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 06:15;2025-03-24 06:30;0,171000;2;0,000000;2;0,171000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 06:30;2025-03-24 06:45;0,141000;2;0,000000;2;0,141000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 06:45;2025-03-24 07:00;0,140000;2;0,000000;2;0,140000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 07:00;2025-03-24 07:15;0,140000;2;0,000000;2;0,140000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 07:15;2025-03-24 07:30;0,273000;2;0,000000;2;0,273000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 07:30;2025-03-24 07:45;0,198000;2;0,000000;2;0,198000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 07:45;2025-03-24 08:00;0,307000;2;0,000000;2;0,307000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 08:00;2025-03-24 08:15;0,123000;2;0,000000;2;0,123000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 08:15;2025-03-24 08:30;0,137000;2;0,000000;2;0,137000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 08:30;2025-03-24 08:45;0,130000;2;0,000000;2;0,130000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 08:45;2025-03-24 09:00;0,229000;2;0,000000;2;0,229000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 09:00;2025-03-24 09:15;0,477000;2;0,000000;2;0,477000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 09:15;2025-03-24 09:30;0,291000;2;0,000000;2;0,291000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 09:30;2025-03-24 09:45;0,181000;2;0,000000;2;0,181000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 09:45;2025-03-24 10:00;0,124000;2;0,000000;2;0,124000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 10:00;2025-03-24 10:15;0,055000;2;0,000000;2;0,055000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 10:15;2025-03-24 10:30;0,165000;2;0,000000;2;0,165000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 10:30;2025-03-24 10:45;0,079000;2;0,000000;2;0,079000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 10:45;2025-03-24 11:00;0,094000;2;0,000000;2;0,094000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 11:00;2025-03-24 11:15;0,210000;2;0,000000;2;0,210000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 11:15;2025-03-24 11:30;0,088000;2;0,000000;2;0,088000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 11:30;2025-03-24 11:45;0,086000;2;0,000000;2;0,086000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 11:45;2025-03-24 12:00;0,073000;2;0,000000;2;0,073000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 12:00;2025-03-24 12:15;0,099000;2;0,000000;2;0,099000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 12:15;2025-03-24 12:30;0,081000;2;0,000000;2;0,081000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 12:30;2025-03-24 12:45;0,080000;2;0,000000;2;0,080000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 12:45;2025-03-24 13:00;0,093000;2;0,000000;2;0,093000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 13:00;2025-03-24 13:15;0,075000;2;0,000000;2;0,075000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 13:15;2025-03-24 13:30;0,063000;2;0,000000;2;0,063000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 13:30;2025-03-24 13:45;0,179000;2;0,000000;2;0,179000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 13:45;2025-03-24 14:00;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 14:00;2025-03-24 14:15;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 14:15;2025-03-24 14:30;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 14:30;2025-03-24 14:45;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 14:45;2025-03-24 15:00;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 15:00;2025-03-24 15:15;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 15:15;2025-03-24 15:30;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 15:30;2025-03-24 15:45;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 15:45;2025-03-24 16:00;0,029000;2;0,000000;2;0,029000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 16:00;2025-03-24 16:15;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 16:15;2025-03-24 16:30;0,203000;2;0,000000;2;0,203000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 16:30;2025-03-24 16:45;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 16:45;2025-03-24 17:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 17:00;2025-03-24 17:15;0,299000;2;0,000000;2;0,299000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 17:15;2025-03-24 17:30;0,446000;2;0,000000;2;0,446000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 17:30;2025-03-24 17:45;0,072000;2;0,000000;2;0,072000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 17:45;2025-03-24 18:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 18:00;2025-03-24 18:15;0,041000;2;0,000000;2;0,041000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 18:15;2025-03-24 18:30;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 18:30;2025-03-24 18:45;0,042000;2;0,000000;2;0,042000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 18:45;2025-03-24 19:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 19:00;2025-03-24 19:15;0,164000;2;0,000000;2;0,164000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 19:15;2025-03-24 19:30;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 19:30;2025-03-24 19:45;0,216000;2;0,000000;2;0,216000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 19:45;2025-03-24 20:00;0,141000;2;0,000000;2;0,141000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 20:00;2025-03-24 20:15;0,093000;2;0,000000;2;0,093000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 20:15;2025-03-24 20:30;0,158000;2;0,000000;2;0,158000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 20:30;2025-03-24 20:45;0,121000;2;0,000000;2;0,121000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 20:45;2025-03-24 21:00;0,123000;2;0,000000;2;0,123000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 21:00;2025-03-24 21:15;0,080000;2;0,000000;2;0,080000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 21:15;2025-03-24 21:30;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 21:30;2025-03-24 21:45;0,030000;2;0,000000;2;0,030000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 21:45;2025-03-24 22:00;0,030000;2;0,000000;2;0,030000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 22:00;2025-03-24 22:15;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 22:15;2025-03-24 22:30;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 22:30;2025-03-24 22:45;0,028000;2;0,000000;2;0,028000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 22:45;2025-03-24 23:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 23:00;2025-03-24 23:15;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 23:15;2025-03-24 23:30;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 23:30;2025-03-24 23:45;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-24 23:45;2025-03-25 00:00;0,018000;2;0,000000;2;0,018000;2
