Gyáriszám;Azonosító;Kezdõ dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-03-10 00:00;2025-03-10 00:15;0,163000;2;0,000000;2;0,163000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 00:15;2025-03-10 00:30;0,148000;2;0,000000;2;0,148000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 00:30;2025-03-10 00:45;0,145000;2;0,000000;2;0,145000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 00:45;2025-03-10 01:00;0,129000;2;0,000000;2;0,129000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 01:00;2025-03-10 01:15;0,128000;2;0,000000;2;0,128000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 01:15;2025-03-10 01:30;0,126000;2;0,000000;2;0,126000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 01:30;2025-03-10 01:45;0,141000;2;0,000000;2;0,141000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 01:45;2025-03-10 02:00;0,135000;2;0,000000;2;0,135000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 02:00;2025-03-10 02:15;0,142000;2;0,000000;2;0,142000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 02:15;2025-03-10 02:30;0,099000;2;0,000000;2;0,099000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 02:30;2025-03-10 02:45;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 02:45;2025-03-10 03:00;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 03:00;2025-03-10 03:15;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 03:15;2025-03-10 03:30;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 03:30;2025-03-10 03:45;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 03:45;2025-03-10 04:00;0,011000;2;0,000000;2;0,011000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 04:00;2025-03-10 04:15;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 04:15;2025-03-10 04:30;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 04:30;2025-03-10 04:45;0,040000;2;0,000000;2;0,040000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 04:45;2025-03-10 05:00;0,412000;2;0,000000;2;0,412000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 05:00;2025-03-10 05:15;0,174000;2;0,000000;2;0,174000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 05:15;2025-03-10 05:30;0,040000;2;0,000000;2;0,040000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 05:30;2025-03-10 05:45;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-03-10 05:45;2025-03-10 06:00;0,030000;2;0,000000;2;0,030000;2
