Gyáriszám;Azonosító;Kezdő dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-01-28 00:00;2025-01-28 00:15;0,143000;2;0,000000;2;0,143000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 00:15;2025-01-28 00:30;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 00:30;2025-01-28 00:45;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 00:45;2025-01-28 01:00;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 01:00;2025-01-28 01:15;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 01:15;2025-01-28 01:30;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 01:30;2025-01-28 01:45;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 01:45;2025-01-28 02:00;0,011000;2;0,000000;2;0,011000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 02:00;2025-01-28 02:15;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 02:15;2025-01-28 02:30;0,154000;2;0,000000;2;0,154000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 02:30;2025-01-28 02:45;0,172000;2;0,000000;2;0,172000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 02:45;2025-01-28 03:00;0,139000;2;0,000000;2;0,139000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 03:00;2025-01-28 03:15;0,142000;2;0,000000;2;0,142000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 03:15;2025-01-28 03:30;0,140000;2;0,000000;2;0,140000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 03:30;2025-01-28 03:45;0,143000;2;0,000000;2;0,143000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 03:45;2025-01-28 04:00;0,116000;2;0,000000;2;0,116000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 04:00;2025-01-28 04:15;0,131000;2;0,000000;2;0,131000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 04:15;2025-01-28 04:30;0,075000;2;0,000000;2;0,075000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 04:30;2025-01-28 04:45;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 04:45;2025-01-28 05:00;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 05:00;2025-01-28 05:15;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 05:15;2025-01-28 05:30;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 05:30;2025-01-28 05:45;0,148000;2;0,000000;2;0,148000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 05:45;2025-01-28 06:00;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 06:00;2025-01-28 06:15;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 06:15;2025-01-28 06:30;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 06:30;2025-01-28 06:45;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 06:45;2025-01-28 07:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 07:00;2025-01-28 07:15;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 07:15;2025-01-28 07:30;0,492000;2;0,000000;2;0,492000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 07:30;2025-01-28 07:45;0,230000;2;0,000000;2;0,230000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 07:45;2025-01-28 08:00;0,023000;2;0,000000;2;0,023000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 08:00;2025-01-28 08:15;0,163000;2;0,000000;2;0,163000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 08:15;2025-01-28 08:30;0,023000;2;0,000000;2;0,023000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 08:30;2025-01-28 08:45;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 08:45;2025-01-28 09:00;0,069000;2;0,000000;2;0,069000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 09:00;2025-01-28 09:15;0,170000;2;0,000000;2;0,170000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 09:15;2025-01-28 09:30;0,314000;2;0,000000;2;0,314000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 09:30;2025-01-28 09:45;0,557000;2;0,000000;2;0,557000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 09:45;2025-01-28 10:00;0,270000;2;0,000000;2;0,270000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 10:00;2025-01-28 10:15;0,169000;2;0,000000;2;0,169000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 10:15;2025-01-28 10:30;0,491000;2;0,000000;2;0,491000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 10:30;2025-01-28 10:45;0,237000;2;0,000000;2;0,237000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 10:45;2025-01-28 11:00;0,173000;2;0,000000;2;0,173000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 11:00;2025-01-28 11:15;0,178000;2;0,000000;2;0,178000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 11:15;2025-01-28 11:30;0,208000;2;0,000000;2;0,208000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 11:30;2025-01-28 11:45;0,385000;2;0,000000;2;0,385000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 11:45;2025-01-28 12:00;0,165000;2;0,000000;2;0,165000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 12:00;2025-01-28 12:15;0,137000;2;0,000000;2;0,137000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 12:15;2025-01-28 12:30;0,124000;2;0,000000;2;0,124000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 12:30;2025-01-28 12:45;0,044000;2;0,000000;2;0,044000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 12:45;2025-01-28 13:00;0,040000;2;0,000000;2;0,040000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 13:00;2025-01-28 13:15;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 13:15;2025-01-28 13:30;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 13:30;2025-01-28 13:45;0,131000;2;0,000000;2;0,131000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 13:45;2025-01-28 14:00;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 14:00;2025-01-28 14:15;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 14:15;2025-01-28 14:30;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 14:30;2025-01-28 14:45;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 14:45;2025-01-28 15:00;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 15:00;2025-01-28 15:15;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 15:15;2025-01-28 15:30;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 15:30;2025-01-28 15:45;0,216000;2;0,000000;2;0,216000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 15:45;2025-01-28 16:00;0,775000;2;0,000000;2;0,775000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 16:00;2025-01-28 16:15;0,377000;2;0,000000;2;0,377000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 16:15;2025-01-28 16:30;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 16:30;2025-01-28 16:45;0,419000;2;0,000000;2;0,419000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 16:45;2025-01-28 17:00;0,731000;2;0,000000;2;0,731000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 17:00;2025-01-28 17:15;0,760000;2;0,000000;2;0,760000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 17:15;2025-01-28 17:30;0,763000;2;0,000000;2;0,763000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 17:30;2025-01-28 17:45;0,400000;2;0,000000;2;0,400000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 17:45;2025-01-28 18:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 18:00;2025-01-28 18:15;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 18:15;2025-01-28 18:30;0,204000;2;0,000000;2;0,204000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 18:30;2025-01-28 18:45;0,328000;2;0,000000;2;0,328000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 18:45;2025-01-28 19:00;0,536000;2;0,000000;2;0,536000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 19:00;2025-01-28 19:15;0,456000;2;0,000000;2;0,456000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 19:15;2025-01-28 19:30;0,023000;2;0,000000;2;0,023000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 19:30;2025-01-28 19:45;0,433000;2;0,000000;2;0,433000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 19:45;2025-01-28 20:00;0,230000;2;0,000000;2;0,230000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 20:00;2025-01-28 20:15;0,022000;2;0,000000;2;0,022000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 20:15;2025-01-28 20:30;0,492000;2;0,000000;2;0,492000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 20:30;2025-01-28 20:45;0,519000;2;0,000000;2;0,519000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 20:45;2025-01-28 21:00;0,146000;2;0,000000;2;0,146000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 21:00;2025-01-28 21:15;0,159000;2;0,000000;2;0,159000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 21:15;2025-01-28 21:30;0,155000;2;0,000000;2;0,155000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 21:30;2025-01-28 21:45;0,161000;2;0,000000;2;0,161000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 21:45;2025-01-28 22:00;0,083000;2;0,000000;2;0,083000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 22:00;2025-01-28 22:15;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 22:15;2025-01-28 22:30;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 22:30;2025-01-28 22:45;0,137000;2;0,000000;2;0,137000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 22:45;2025-01-28 23:00;0,011000;2;0,000000;2;0,011000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 23:00;2025-01-28 23:15;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 23:15;2025-01-28 23:30;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 23:30;2025-01-28 23:45;0,021000;2;0,000000;2;0,021000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-28 23:45;2025-01-29 00:00;0,012000;2;0,000000;2;0,012000;2
