Gyáriszám;Azonosító;Kezdő dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-01-24 00:00;2025-01-24 00:15;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 00:15;2025-01-24 00:30;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 00:30;2025-01-24 00:45;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 00:45;2025-01-24 01:00;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 01:00;2025-01-24 01:15;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 01:15;2025-01-24 01:30;0,056000;2;0,000000;2;0,056000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 01:30;2025-01-24 01:45;0,173000;2;0,000000;2;0,173000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 01:45;2025-01-24 02:00;0,137000;2;0,000000;2;0,137000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 02:00;2025-01-24 02:15;0,143000;2;0,000000;2;0,143000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 02:15;2025-01-24 02:30;0,136000;2;0,000000;2;0,136000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 02:30;2025-01-24 02:45;0,137000;2;0,000000;2;0,137000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 02:45;2025-01-24 03:00;0,135000;2;0,000000;2;0,135000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 03:00;2025-01-24 03:15;0,162000;2;0,000000;2;0,162000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 03:15;2025-01-24 03:30;0,155000;2;0,000000;2;0,155000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 03:30;2025-01-24 03:45;0,107000;2;0,000000;2;0,107000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 03:45;2025-01-24 04:00;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 04:00;2025-01-24 04:15;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 04:15;2025-01-24 04:30;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 04:30;2025-01-24 04:45;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 04:45;2025-01-24 05:00;0,030000;2;0,000000;2;0,030000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 05:00;2025-01-24 05:15;0,040000;2;0,000000;2;0,040000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 05:15;2025-01-24 05:30;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 05:30;2025-01-24 05:45;0,076000;2;0,000000;2;0,076000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 05:45;2025-01-24 06:00;0,327000;2;0,000000;2;0,327000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 06:00;2025-01-24 06:15;0,060000;2;0,000000;2;0,060000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 06:15;2025-01-24 06:30;0,333000;2;0,000000;2;0,333000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-24 06:30;2025-01-24 06:45;0,263000;2;0,000000;2;0,263000;2
