Gyáriszám;Azonosító;Kezdő dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-01-30 04:15;2025-01-30 04:30;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 04:30;2025-01-30 04:45;0,040000;2;0,000000;2;0,040000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 04:45;2025-01-30 05:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 05:00;2025-01-30 05:15;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 05:15;2025-01-30 05:30;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 05:30;2025-01-30 05:45;0,041000;2;0,000000;2;0,041000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 05:45;2025-01-30 06:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 06:00;2025-01-30 06:15;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 06:15;2025-01-30 06:30;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 06:30;2025-01-30 06:45;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 06:45;2025-01-30 07:00;0,171000;2;0,000000;2;0,171000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 07:00;2025-01-30 07:15;0,046000;2;0,000000;2;0,046000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 07:15;2025-01-30 07:30;0,040000;2;0,000000;2;0,040000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 07:30;2025-01-30 07:45;0,046000;2;0,000000;2;0,046000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 07:45;2025-01-30 08:00;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 08:00;2025-01-30 08:15;0,041000;2;0,000000;2;0,041000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 08:15;2025-01-30 08:30;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 08:30;2025-01-30 08:45;0,042000;2;0,000000;2;0,042000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 08:45;2025-01-30 09:00;0,022000;2;0,000000;2;0,022000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 09:00;2025-01-30 09:15;0,065000;2;0,000000;2;0,065000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 09:15;2025-01-30 09:30;0,094000;2;0,000000;2;0,094000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 09:30;2025-01-30 09:45;0,160000;2;0,000000;2;0,160000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 09:45;2025-01-30 10:00;0,450000;2;0,000000;2;0,450000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 10:00;2025-01-30 10:15;0,175000;2;0,000000;2;0,175000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 10:15;2025-01-30 10:30;0,228000;2;0,000000;2;0,228000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 10:30;2025-01-30 10:45;0,145000;2;0,000000;2;0,145000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 10:45;2025-01-30 11:00;0,183000;2;0,000000;2;0,183000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 11:00;2025-01-30 11:15;0,209000;2;0,000000;2;0,209000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 11:15;2025-01-30 11:30;0,210000;2;0,000000;2;0,210000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 11:30;2025-01-30 11:45;0,206000;2;0,000000;2;0,206000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 11:45;2025-01-30 12:00;0,428000;2;0,000000;2;0,428000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 12:00;2025-01-30 12:15;0,277000;2;0,000000;2;0,277000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 12:15;2025-01-30 12:30;0,238000;2;0,000000;2;0,238000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 12:30;2025-01-30 12:45;0,280000;2;0,000000;2;0,280000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 12:45;2025-01-30 13:00;0,194000;2;0,000000;2;0,194000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 13:00;2025-01-30 13:15;0,157000;2;0,000000;2;0,157000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 13:15;2025-01-30 13:30;0,154000;2;0,000000;2;0,154000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 13:30;2025-01-30 13:45;0,271000;2;0,000000;2;0,271000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 13:45;2025-01-30 14:00;0,132000;2;0,000000;2;0,132000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 14:00;2025-01-30 14:15;0,136000;2;0,000000;2;0,136000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 14:15;2025-01-30 14:30;0,131000;2;0,000000;2;0,131000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 14:30;2025-01-30 14:45;0,140000;2;0,000000;2;0,140000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 14:45;2025-01-30 15:00;0,105000;2;0,000000;2;0,105000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 15:00;2025-01-30 15:15;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 15:15;2025-01-30 15:30;0,048000;2;0,000000;2;0,048000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 15:30;2025-01-30 15:45;0,419000;2;0,000000;2;0,419000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 15:45;2025-01-30 16:00;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 16:00;2025-01-30 16:15;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 16:15;2025-01-30 16:30;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 16:30;2025-01-30 16:45;0,314000;2;0,000000;2;0,314000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 16:45;2025-01-30 17:00;0,544000;2;0,000000;2;0,544000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 17:00;2025-01-30 17:15;0,873000;2;0,000000;2;0,873000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 17:15;2025-01-30 17:30;0,761000;2;0,000000;2;0,761000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 17:30;2025-01-30 17:45;0,278000;2;0,000000;2;0,278000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 17:45;2025-01-30 18:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 18:00;2025-01-30 18:15;0,041000;2;0,000000;2;0,041000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 18:15;2025-01-30 18:30;0,043000;2;0,000000;2;0,043000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 18:30;2025-01-30 18:45;0,302000;2;0,000000;2;0,302000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 18:45;2025-01-30 19:00;0,532000;2;0,000000;2;0,532000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 19:00;2025-01-30 19:15;0,283000;2;0,000000;2;0,283000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 19:15;2025-01-30 19:30;0,151000;2;0,000000;2;0,151000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 19:30;2025-01-30 19:45;0,307000;2;0,000000;2;0,307000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 19:45;2025-01-30 20:00;0,363000;2;0,000000;2;0,363000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 20:00;2025-01-30 20:15;0,022000;2;0,000000;2;0,022000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 20:15;2025-01-30 20:30;0,133000;2;0,000000;2;0,133000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 20:30;2025-01-30 20:45;0,535000;2;0,000000;2;0,535000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 20:45;2025-01-30 21:00;0,025000;2;0,000000;2;0,025000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 21:00;2025-01-30 21:15;0,029000;2;0,000000;2;0,029000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 21:15;2025-01-30 21:30;0,075000;2;0,000000;2;0,075000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 21:30;2025-01-30 21:45;0,100000;2;0,000000;2;0,100000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 21:45;2025-01-30 22:00;0,028000;2;0,000000;2;0,028000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 22:00;2025-01-30 22:15;0,068000;2;0,000000;2;0,068000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 22:15;2025-01-30 22:30;0,190000;2;0,000000;2;0,190000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 22:30;2025-01-30 22:45;0,159000;2;0,000000;2;0,159000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 22:45;2025-01-30 23:00;0,154000;2;0,000000;2;0,154000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 23:00;2025-01-30 23:15;0,139000;2;0,000000;2;0,139000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 23:15;2025-01-30 23:30;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 23:30;2025-01-30 23:45;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-30 23:45;2025-01-31 00:00;0,014000;2;0,000000;2;0,014000;2
