Gyáriszám;Azonosító;Kezdő dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-01-27 00:00;2025-01-27 00:15;0,153000;2;0,000000;2;0,153000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 00:15;2025-01-27 00:30;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 00:30;2025-01-27 00:45;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 00:45;2025-01-27 01:00;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 01:00;2025-01-27 01:15;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 01:15;2025-01-27 01:30;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 01:30;2025-01-27 01:45;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 01:45;2025-01-27 02:00;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 02:00;2025-01-27 02:15;0,021000;2;0,000000;2;0,021000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 02:15;2025-01-27 02:30;0,052000;2;0,000000;2;0,052000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 02:30;2025-01-27 02:45;0,172000;2;0,000000;2;0,172000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 02:45;2025-01-27 03:00;0,137000;2;0,000000;2;0,137000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 03:00;2025-01-27 03:15;0,143000;2;0,000000;2;0,143000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 03:15;2025-01-27 03:30;0,129000;2;0,000000;2;0,129000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 03:30;2025-01-27 03:45;0,130000;2;0,000000;2;0,130000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 03:45;2025-01-27 04:00;0,126000;2;0,000000;2;0,126000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 04:00;2025-01-27 04:15;0,134000;2;0,000000;2;0,134000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 04:15;2025-01-27 04:30;0,206000;2;0,000000;2;0,206000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 04:30;2025-01-27 04:45;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 04:45;2025-01-27 05:00;0,021000;2;0,000000;2;0,021000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 05:00;2025-01-27 05:15;0,026000;2;0,000000;2;0,026000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 05:15;2025-01-27 05:30;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 05:30;2025-01-27 05:45;0,133000;2;0,000000;2;0,133000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 05:45;2025-01-27 06:00;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 06:00;2025-01-27 06:15;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 06:15;2025-01-27 06:30;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 06:30;2025-01-27 06:45;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 06:45;2025-01-27 07:00;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 07:00;2025-01-27 07:15;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 07:15;2025-01-27 07:30;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 07:30;2025-01-27 07:45;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 07:45;2025-01-27 08:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 08:00;2025-01-27 08:15;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 08:15;2025-01-27 08:30;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 08:30;2025-01-27 08:45;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 08:45;2025-01-27 09:00;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 09:00;2025-01-27 09:15;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 09:15;2025-01-27 09:30;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 09:30;2025-01-27 09:45;0,011000;2;0,000000;2;0,011000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 09:45;2025-01-27 10:00;0,159000;2;0,000000;2;0,159000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 10:00;2025-01-27 10:15;0,134000;2;0,000000;2;0,134000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 10:15;2025-01-27 10:30;0,167000;2;0,000000;2;0,167000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 10:30;2025-01-27 10:45;0,131000;2;0,000000;2;0,131000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 10:45;2025-01-27 11:00;0,167000;2;0,000000;2;0,167000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 11:00;2025-01-27 11:15;0,217000;2;0,000000;2;0,217000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 11:15;2025-01-27 11:30;0,102000;2;0,000000;2;0,102000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 11:30;2025-01-27 11:45;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 11:45;2025-01-27 12:00;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 12:00;2025-01-27 12:15;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 12:15;2025-01-27 12:30;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 12:30;2025-01-27 12:45;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 12:45;2025-01-27 13:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 13:00;2025-01-27 13:15;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 13:15;2025-01-27 13:30;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 13:30;2025-01-27 13:45;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 13:45;2025-01-27 14:00;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 14:00;2025-01-27 14:15;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 14:15;2025-01-27 14:30;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 14:30;2025-01-27 14:45;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 14:45;2025-01-27 15:00;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 15:00;2025-01-27 15:15;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 15:15;2025-01-27 15:30;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 15:30;2025-01-27 15:45;0,410000;2;0,000000;2;0,410000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 15:45;2025-01-27 16:00;1,340000;2;0,000000;2;1,340000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 16:00;2025-01-27 16:15;1,403000;2;0,000000;2;1,403000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 16:15;2025-01-27 16:30;1,296000;2;0,000000;2;1,296000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 16:30;2025-01-27 16:45;0,841000;2;0,000000;2;0,841000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 16:45;2025-01-27 17:00;0,661000;2;0,000000;2;0,661000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 17:00;2025-01-27 17:15;0,602000;2;0,000000;2;0,602000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 17:15;2025-01-27 17:30;0,340000;2;0,000000;2;0,340000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 17:30;2025-01-27 17:45;0,136000;2;0,000000;2;0,136000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 17:45;2025-01-27 18:00;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 18:00;2025-01-27 18:15;0,042000;2;0,000000;2;0,042000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 18:15;2025-01-27 18:30;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 18:30;2025-01-27 18:45;0,427000;2;0,000000;2;0,427000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 18:45;2025-01-27 19:00;0,784000;2;0,000000;2;0,784000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-27 19:00;2025-01-27 19:15;0,653000;2;0,000000;2;0,653000;2
