Gyáriszám;Azonosító;Kezdő dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-01-06 00:00;2025-01-06 00:15;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 00:15;2025-01-06 00:30;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 00:30;2025-01-06 00:45;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 00:45;2025-01-06 01:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 01:00;2025-01-06 01:15;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 01:15;2025-01-06 01:30;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 01:30;2025-01-06 01:45;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 01:45;2025-01-06 02:00;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 02:00;2025-01-06 02:15;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 02:15;2025-01-06 02:30;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 02:30;2025-01-06 02:45;0,030000;2;0,000000;2;0,030000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 02:45;2025-01-06 03:00;0,041000;2;0,000000;2;0,041000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 03:00;2025-01-06 03:15;0,030000;2;0,000000;2;0,030000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 03:15;2025-01-06 03:30;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 03:30;2025-01-06 03:45;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 03:45;2025-01-06 04:00;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 04:00;2025-01-06 04:15;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 04:15;2025-01-06 04:30;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 04:30;2025-01-06 04:45;0,234000;2;0,000000;2;0,234000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 04:45;2025-01-06 05:00;0,537000;2;0,000000;2;0,537000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 05:00;2025-01-06 05:15;0,164000;2;0,000000;2;0,164000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 05:15;2025-01-06 05:30;0,160000;2;0,000000;2;0,160000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 05:30;2025-01-06 05:45;0,162000;2;0,000000;2;0,162000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 05:45;2025-01-06 06:00;0,276000;2;0,000000;2;0,276000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 06:00;2025-01-06 06:15;0,772000;2;0,000000;2;0,772000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 06:15;2025-01-06 06:30;0,160000;2;0,000000;2;0,160000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 06:30;2025-01-06 06:45;0,160000;2;0,000000;2;0,160000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 06:45;2025-01-06 07:00;0,152000;2;0,000000;2;0,152000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 07:00;2025-01-06 07:15;0,138000;2;0,000000;2;0,138000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 07:15;2025-01-06 07:30;0,151000;2;0,000000;2;0,151000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 07:30;2025-01-06 07:45;0,157000;2;0,000000;2;0,157000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 07:45;2025-01-06 08:00;0,159000;2;0,000000;2;0,159000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 08:00;2025-01-06 08:15;0,536000;2;0,000000;2;0,536000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 08:15;2025-01-06 08:30;0,358000;2;0,000000;2;0,358000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 08:30;2025-01-06 08:45;0,150000;2;0,000000;2;0,150000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 08:45;2025-01-06 09:00;0,158000;2;0,000000;2;0,158000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 09:00;2025-01-06 09:15;0,160000;2;0,000000;2;0,160000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 09:15;2025-01-06 09:30;0,137000;2;0,000000;2;0,137000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 09:30;2025-01-06 09:45;0,149000;2;0,000000;2;0,149000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 09:45;2025-01-06 10:00;0,257000;2;0,000000;2;0,257000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 10:00;2025-01-06 10:15;0,430000;2;0,000000;2;0,430000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 10:15;2025-01-06 10:30;0,483000;2;0,000000;2;0,483000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 10:30;2025-01-06 10:45;0,134000;2;0,000000;2;0,134000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 10:45;2025-01-06 11:00;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 11:00;2025-01-06 11:15;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 11:15;2025-01-06 11:30;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 11:30;2025-01-06 11:45;0,127000;2;0,000000;2;0,127000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 11:45;2025-01-06 12:00;0,156000;2;0,000000;2;0,156000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 12:00;2025-01-06 12:15;0,331000;2;0,000000;2;0,331000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 12:15;2025-01-06 12:30;0,582000;2;0,000000;2;0,582000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 12:30;2025-01-06 12:45;0,160000;2;0,000000;2;0,160000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 12:45;2025-01-06 13:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 13:00;2025-01-06 13:15;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 13:15;2025-01-06 13:30;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 13:30;2025-01-06 13:45;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 13:45;2025-01-06 14:00;0,124000;2;0,000000;2;0,124000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 14:00;2025-01-06 14:15;0,298000;2;0,000000;2;0,298000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 14:15;2025-01-06 14:30;0,591000;2;0,000000;2;0,591000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 14:30;2025-01-06 14:45;0,142000;2;0,000000;2;0,142000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 14:45;2025-01-06 15:00;0,119000;2;0,000000;2;0,119000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 15:00;2025-01-06 15:15;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 15:15;2025-01-06 15:30;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 15:30;2025-01-06 15:45;0,077000;2;0,000000;2;0,077000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 15:45;2025-01-06 16:00;0,083000;2;0,000000;2;0,083000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 16:00;2025-01-06 16:15;0,525000;2;0,000000;2;0,525000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 16:15;2025-01-06 16:30;0,938000;2;0,000000;2;0,938000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 16:30;2025-01-06 16:45;0,895000;2;0,000000;2;0,895000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 16:45;2025-01-06 17:00;1,216000;2;0,000000;2;1,216000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 17:00;2025-01-06 17:15;1,002000;2;0,000000;2;1,002000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 17:15;2025-01-06 17:30;0,801000;2;0,000000;2;0,801000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 17:30;2025-01-06 17:45;0,958000;2;0,000000;2;0,958000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 17:45;2025-01-06 18:00;0,923000;2;0,000000;2;0,923000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 18:00;2025-01-06 18:15;0,851000;2;0,000000;2;0,851000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 18:15;2025-01-06 18:30;0,529000;2;0,000000;2;0,529000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 18:30;2025-01-06 18:45;0,181000;2;0,000000;2;0,181000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 18:45;2025-01-06 19:00;0,073000;2;0,000000;2;0,073000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 19:00;2025-01-06 19:15;0,075000;2;0,000000;2;0,075000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 19:15;2025-01-06 19:30;0,298000;2;0,000000;2;0,298000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 19:30;2025-01-06 19:45;0,689000;2;0,000000;2;0,689000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 19:45;2025-01-06 20:00;0,626000;2;0,000000;2;0,626000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 20:00;2025-01-06 20:15;0,253000;2;0,000000;2;0,253000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 20:15;2025-01-06 20:30;0,074000;2;0,000000;2;0,074000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 20:30;2025-01-06 20:45;0,078000;2;0,000000;2;0,078000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 20:45;2025-01-06 21:00;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 21:00;2025-01-06 21:15;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-06 21:15;2025-01-06 21:30;0,029000;2;0,000000;2;0,029000;2
