Gyariszam;Azonosito;Kezdo_datum;Zaro_datum;Hatasos_ertek_kWh;Hatasos_statusz;Hatasos_vesz_ertek_kWh;Hatasos_vesz_statusz;Szaldo_ertek_kWh;Szaldo_statusz
9940220802;HU000220F11-S00000000000007928672;2025-04-25 20:45:00;2025-04-25 21:00:00;0,107000;2;0,000000;2;0,107000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 21:00:00;2025-04-25 21:15:00;0,109000;2;0,000000;2;0,109000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 21:15:00;2025-04-25 21:30:00;0,093000;2;0,000000;2;0,093000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 21:30:00;2025-04-25 21:45:00;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 21:45:00;2025-04-25 22:00:00;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 22:00:00;2025-04-25 22:15:00;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 22:15:00;2025-04-25 22:30:00;0,029000;2;0,000000;2;0,029000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 22:30:00;2025-04-25 22:45:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 22:45:00;2025-04-25 23:00:00;0,030000;2;0,000000;2;0,030000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 23:00:00;2025-04-25 23:15:00;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 23:15:00;2025-04-25 23:30:00;0,026000;2;0,000000;2;0,026000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 23:30:00;2025-04-25 23:45:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-25 23:45:00;2025-04-26 00:00:00;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 00:00:00;2025-04-18 00:15:00;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 00:15:00;2025-04-18 00:30:00;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 00:30:00;2025-04-18 00:45:00;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 00:45:00;2025-04-18 01:00:00;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 01:00:00;2025-04-18 01:15:00;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 01:15:00;2025-04-18 01:30:00;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 01:30:00;2025-04-18 01:45:00;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 01:45:00;2025-04-18 02:00:00;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 02:00:00;2025-04-18 02:15:00;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 02:15:00;2025-04-18 02:30:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 02:30:00;2025-04-18 02:45:00;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 02:45:00;2025-04-18 03:00:00;0,095000;2;0,000000;2;0,095000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 03:00:00;2025-04-18 03:15:00;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 03:15:00;2025-04-18 03:30:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 03:30:00;2025-04-18 03:45:00;0,012000;2;0,000000;2;0,012000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 03:45:00;2025-04-18 04:00:00;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 04:00:00;2025-04-18 04:15:00;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 04:15:00;2025-04-18 04:30:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 04:30:00;2025-04-18 04:45:00;0,049000;2;0,000000;2;0,049000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 04:45:00;2025-04-18 05:00:00;0,080000;2;0,000000;2;0,080000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 05:00:00;2025-04-18 05:15:00;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 05:15:00;2025-04-18 05:30:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 05:30:00;2025-04-18 05:45:00;0,011000;2;0,000000;2;0,011000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 05:45:00;2025-04-18 06:00:00;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 06:00:00;2025-04-18 06:15:00;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 06:15:00;2025-04-18 06:30:00;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 06:30:00;2025-04-18 06:45:00;0,029000;2;0,000000;2;0,029000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 06:45:00;2025-04-18 07:00:00;0,058000;2;0,000000;2;0,058000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 07:00:00;2025-04-18 07:15:00;0,082000;2;0,000000;2;0,082000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 07:15:00;2025-04-18 07:30:00;0,083000;2;0,000000;2;0,083000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 07:30:00;2025-04-18 07:45:00;0,079000;2;0,000000;2;0,079000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 07:45:00;2025-04-18 08:00:00;0,085000;2;0,000000;2;0,085000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 08:00:00;2025-04-18 08:15:00;0,082000;2;0,000000;2;0,082000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 08:15:00;2025-04-18 08:30:00;0,082000;2;0,000000;2;0,082000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 08:30:00;2025-04-18 08:45:00;0,190000;2;0,000000;2;0,190000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 08:45:00;2025-04-18 09:00:00;0,085000;2;0,000000;2;0,085000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 09:00:00;2025-04-18 09:15:00;0,100000;2;0,000000;2;0,100000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 09:15:00;2025-04-18 09:30:00;0,103000;2;0,000000;2;0,103000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 09:30:00;2025-04-18 09:45:00;0,217000;2;0,000000;2;0,217000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 09:45:00;2025-04-18 10:00:00;0,105000;2;0,000000;2;0,105000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 10:00:00;2025-04-18 10:15:00;0,104000;2;0,000000;2;0,104000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 10:15:00;2025-04-18 10:30:00;0,102000;2;0,000000;2;0,102000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 10:30:00;2025-04-18 10:45:00;0,107000;2;0,000000;2;0,107000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 10:45:00;2025-04-18 11:00:00;0,101000;2;0,000000;2;0,101000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 11:00:00;2025-04-18 11:15:00;0,289000;2;0,000000;2;0,289000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 11:15:00;2025-04-18 11:30:00;0,096000;2;0,000000;2;0,096000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 11:30:00;2025-04-18 11:45:00;0,103000;2;0,000000;2;0,103000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 11:45:00;2025-04-18 12:00:00;0,098000;2;0,000000;2;0,098000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 12:00:00;2025-04-18 12:15:00;0,107000;2;0,000000;2;0,107000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 12:15:00;2025-04-18 12:30:00;0,102000;2;0,000000;2;0,102000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 12:30:00;2025-04-18 12:45:00;0,109000;2;0,000000;2;0,109000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 12:45:00;2025-04-18 13:00:00;0,107000;2;0,000000;2;0,107000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 13:00:00;2025-04-18 13:15:00;0,224000;2;0,000000;2;0,224000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 13:15:00;2025-04-18 13:30:00;0,081000;2;0,000000;2;0,081000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 13:30:00;2025-04-18 13:45:00;0,021000;2;0,000000;2;0,021000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 13:45:00;2025-04-18 14:00:00;0,013000;2;0,000000;2;0,013000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 14:00:00;2025-04-18 14:15:00;0,019000;2;0,000000;2;0,019000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 14:15:00;2025-04-18 14:30:00;0,011000;2;0,000000;2;0,011000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 14:30:00;2025-04-18 14:45:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 14:45:00;2025-04-18 15:00:00;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 15:00:00;2025-04-18 15:15:00;0,138000;2;0,000000;2;0,138000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 15:15:00;2025-04-18 15:30:00;0,426000;2;0,000000;2;0,426000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 15:30:00;2025-04-18 15:45:00;0,598000;2;0,000000;2;0,598000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 15:45:00;2025-04-18 16:00:00;0,737000;2;0,000000;2;0,737000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 16:00:00;2025-04-18 16:15:00;0,435000;2;0,000000;2;0,435000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 16:15:00;2025-04-18 16:30:00;0,278000;2;0,000000;2;0,278000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 16:30:00;2025-04-18 16:45:00;0,217000;2;0,000000;2;0,217000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 16:45:00;2025-04-18 17:00:00;0,113000;2;0,000000;2;0,113000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 17:00:00;2025-04-18 17:15:00;0,102000;2;0,000000;2;0,102000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 17:15:00;2025-04-18 17:30:00;0,238000;2;0,000000;2;0,238000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 17:30:00;2025-04-18 17:45:00;0,098000;2;0,000000;2;0,098000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 17:45:00;2025-04-18 18:00:00;0,097000;2;0,000000;2;0,097000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 18:00:00;2025-04-18 18:15:00;0,100000;2;0,000000;2;0,100000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 18:15:00;2025-04-18 18:30:00;0,199000;2;0,000000;2;0,199000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 18:30:00;2025-04-18 18:45:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 18:45:00;2025-04-18 19:00:00;0,161000;2;0,000000;2;0,161000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 19:00:00;2025-04-18 19:15:00;0,186000;2;0,000000;2;0,186000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 19:15:00;2025-04-18 19:30:00;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 19:30:00;2025-04-18 19:45:00;0,027000;2;0,000000;2;0,027000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 19:45:00;2025-04-18 20:00:00;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 20:00:00;2025-04-18 20:15:00;0,163000;2;0,000000;2;0,163000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 20:15:00;2025-04-18 20:30:00;0,050000;2;0,000000;2;0,050000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 20:30:00;2025-04-18 20:45:00;0,040000;2;0,000000;2;0,040000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 20:45:00;2025-04-18 21:00:00;0,047000;2;0,000000;2;0,047000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 21:00:00;2025-04-18 21:15:00;0,023000;2;0,000000;2;0,023000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 21:15:00;2025-04-18 21:30:00;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 21:30:00;2025-04-18 21:45:00;0,028000;2;0,000000;2;0,028000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 21:45:00;2025-04-18 22:00:00;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 22:00:00;2025-04-18 22:15:00;0,027000;2;0,000000;2;0,027000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 22:15:00;2025-04-18 22:30:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 22:30:00;2025-04-18 22:45:00;0,027000;2;0,000000;2;0,027000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 22:45:00;2025-04-18 23:00:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 23:00:00;2025-04-18 23:15:00;0,028000;2;0,000000;2;0,028000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 23:15:00;2025-04-18 23:30:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 23:30:00;2025-04-18 23:45:00;0,025000;2;0,000000;2;0,025000;2
9940220802;HU000220F11-S00000000000007928672;2025-04-18 23:45:00;2025-04-19 00:00:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 00:00:00;2025-02-18 00:15:00;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 00:15:00;2025-02-18 00:30:00;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 00:30:00;2025-02-18 00:45:00;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 00:45:00;2025-02-18 01:00:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 01:00:00;2025-02-18 01:15:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 01:15:00;2025-02-18 01:30:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 01:30:00;2025-02-18 01:45:00;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 01:45:00;2025-02-18 02:00:00;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 02:00:00;2025-02-18 02:15:00;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 02:15:00;2025-02-18 02:30:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 02:30:00;2025-02-18 02:45:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 02:45:00;2025-02-18 03:00:00;0,030000;2;0,000000;2;0,030000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 03:00:00;2025-02-18 03:15:00;0,040000;2;0,000000;2;0,040000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 03:15:00;2025-02-18 03:30:00;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 03:30:00;2025-02-18 03:45:00;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 03:45:00;2025-02-18 04:00:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 04:00:00;2025-02-18 04:15:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 04:15:00;2025-02-18 04:30:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 04:30:00;2025-02-18 04:45:00;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 04:45:00;2025-02-18 05:00:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 05:00:00;2025-02-18 05:15:00;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 05:15:00;2025-02-18 05:30:00;0,032000;2;0,000000;2;0,032000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 05:30:00;2025-02-18 05:45:00;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 05:45:00;2025-02-18 06:00:00;0,034000;2;0,000000;2;0,034000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 06:00:00;2025-02-18 06:15:00;0,172000;2;0,000000;2;0,172000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 06:15:00;2025-02-18 06:30:00;0,787000;2;0,000000;2;0,787000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 06:30:00;2025-02-18 06:45:00;0,629000;2;0,000000;2;0,629000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 06:45:00;2025-02-18 07:00:00;0,428000;2;0,000000;2;0,428000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 07:00:00;2025-02-18 07:15:00;0,360000;2;0,000000;2;0,360000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 07:15:00;2025-02-18 07:30:00;0,355000;2;0,000000;2;0,355000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 07:30:00;2025-02-18 07:45:00;0,359000;2;0,000000;2;0,359000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 07:45:00;2025-02-18 08:00:00;0,528000;2;0,000000;2;0,528000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 08:00:00;2025-02-18 08:15:00;0,334000;2;0,000000;2;0,334000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 08:15:00;2025-02-18 08:30:00;0,307000;2;0,000000;2;0,307000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 08:30:00;2025-02-18 08:45:00;0,445000;2;0,000000;2;0,445000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 08:45:00;2025-02-18 09:00:00;0,283000;2;0,000000;2;0,283000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 09:00:00;2025-02-18 09:15:00;0,358000;2;0,000000;2;0,358000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 09:15:00;2025-02-18 09:30:00;0,396000;2;0,000000;2;0,396000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 09:30:00;2025-02-18 09:45:00;0,365000;2;0,000000;2;0,365000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 09:45:00;2025-02-18 10:00:00;0,346000;2;0,000000;2;0,346000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 10:00:00;2025-02-18 10:15:00;0,394000;2;0,000000;2;0,394000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 10:15:00;2025-02-18 10:30:00;0,294000;2;0,000000;2;0,294000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 10:30:00;2025-02-18 10:45:00;0,269000;2;0,000000;2;0,269000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 10:45:00;2025-02-18 11:00:00;0,262000;2;0,000000;2;0,262000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 11:00:00;2025-02-18 11:15:00;0,188000;2;0,000000;2;0,188000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 11:15:00;2025-02-18 11:30:00;0,220000;2;0,000000;2;0,220000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 11:30:00;2025-02-18 11:45:00;0,268000;2;0,000000;2;0,268000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 11:45:00;2025-02-18 12:00:00;0,271000;2;0,000000;2;0,271000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 12:00:00;2025-02-18 12:15:00;0,132000;2;0,000000;2;0,132000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 12:15:00;2025-02-18 12:30:00;0,132000;2;0,000000;2;0,132000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 12:30:00;2025-02-18 12:45:00;0,201000;2;0,000000;2;0,201000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 12:45:00;2025-02-18 13:00:00;0,184000;2;0,000000;2;0,184000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 13:00:00;2025-02-18 13:15:00;0,150000;2;0,000000;2;0,150000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 13:15:00;2025-02-18 13:30:00;0,136000;2;0,000000;2;0,136000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 13:30:00;2025-02-18 13:45:00;0,046000;2;0,000000;2;0,046000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 13:45:00;2025-02-18 14:00:00;0,130000;2;0,000000;2;0,130000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 14:00:00;2025-02-18 14:15:00;0,018000;2;0,000000;2;0,018000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 14:15:00;2025-02-18 14:30:00;0,014000;2;0,000000;2;0,014000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 14:30:00;2025-02-18 14:45:00;0,015000;2;0,000000;2;0,015000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 14:45:00;2025-02-18 15:00:00;0,016000;2;0,000000;2;0,016000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 15:00:00;2025-02-18 15:15:00;0,017000;2;0,000000;2;0,017000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 15:15:00;2025-02-18 15:30:00;0,020000;2;0,000000;2;0,020000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 15:30:00;2025-02-18 15:45:00;0,258000;2;0,000000;2;0,258000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 15:45:00;2025-02-18 16:00:00;0,180000;2;0,000000;2;0,180000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 16:00:00;2025-02-18 16:15:00;0,262000;2;0,000000;2;0,262000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 16:15:00;2025-02-18 16:30:00;0,135000;2;0,000000;2;0,135000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 16:30:00;2025-02-18 16:45:00;0,132000;2;0,000000;2;0,132000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 16:45:00;2025-02-18 17:00:00;0,154000;2;0,000000;2;0,154000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 17:00:00;2025-02-18 17:15:00;0,630000;2;0,000000;2;0,630000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 17:15:00;2025-02-18 17:30:00;0,695000;2;0,000000;2;0,695000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 17:30:00;2025-02-18 17:45:00;0,431000;2;0,000000;2;0,431000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 17:45:00;2025-02-18 18:00:00;0,398000;2;0,000000;2;0,398000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 18:00:00;2025-02-18 18:15:00;0,415000;2;0,000000;2;0,415000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 18:15:00;2025-02-18 18:30:00;0,488000;2;0,000000;2;0,488000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 18:30:00;2025-02-18 18:45:00;0,817000;2;0,000000;2;0,817000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 18:45:00;2025-02-18 19:00:00;0,597000;2;0,000000;2;0,597000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 19:00:00;2025-02-18 19:15:00;0,513000;2;0,000000;2;0,513000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 19:15:00;2025-02-18 19:30:00;0,419000;2;0,000000;2;0,419000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 19:30:00;2025-02-18 19:45:00;0,292000;2;0,000000;2;0,292000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 19:45:00;2025-02-18 20:00:00;0,570000;2;0,000000;2;0,570000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 20:00:00;2025-02-18 20:15:00;0,255000;2;0,000000;2;0,255000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 20:15:00;2025-02-18 20:30:00;0,721000;2;0,000000;2;0,721000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 20:30:00;2025-02-18 20:45:00;0,203000;2;0,000000;2;0,203000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 20:45:00;2025-02-18 21:00:00;0,254000;2;0,000000;2;0,254000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 21:00:00;2025-02-18 21:15:00;0,046000;2;0,000000;2;0,046000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 21:15:00;2025-02-18 21:30:00;0,049000;2;0,000000;2;0,049000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 21:30:00;2025-02-18 21:45:00;0,050000;2;0,000000;2;0,050000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 21:45:00;2025-02-18 22:00:00;0,053000;2;0,000000;2;0,053000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 22:00:00;2025-02-18 22:15:00;0,050000;2;0,000000;2;0,050000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 22:15:00;2025-02-18 22:30:00;0,051000;2;0,000000;2;0,051000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 22:30:00;2025-02-18 22:45:00;0,050000;2;0,000000;2;0,050000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 22:45:00;2025-02-18 23:00:00;0,048000;2;0,000000;2;0,048000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 23:00:00;2025-02-18 23:15:00;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 23:15:00;2025-02-18 23:30:00;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-02-18 23:30:00;2025-02-18 23:45:00;0,034000;2;0,000000;2;0,034000;2
