Gyáriszám;Azonosító;Kezdõ dátum;Záró dátum;Hatásos érték [kWh];Hatásos státusz;Hatásos vesz érték [kWh];Hatásos vesz státusz;Szaldó érték [kWh];Szaldó státusz
9940220802;HU000220F11-S00000000000007928672;2025-01-15 00:00;2025-01-15 00:15;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 00:15;2025-01-15 00:30;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 00:30;2025-01-15 00:45;0,035000;2;0,000000;2;0,035000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 00:45;2025-01-15 01:00;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 01:00;2025-01-15 01:15;0,036000;2;0,000000;2;0,036000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 01:15;2025-01-15 01:30;0,139000;2;0,000000;2;0,139000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 01:30;2025-01-15 01:45;0,161000;2;0,000000;2;0,161000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 01:45;2025-01-15 02:00;0,159000;2;0,000000;2;0,159000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 02:00;2025-01-15 02:15;0,163000;2;0,000000;2;0,163000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 02:15;2025-01-15 02:30;0,159000;2;0,000000;2;0,159000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 02:30;2025-01-15 02:45;0,160000;2;0,000000;2;0,160000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 02:45;2025-01-15 03:00;0,158000;2;0,000000;2;0,158000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 03:00;2025-01-15 03:15;0,157000;2;0,000000;2;0,157000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 03:15;2025-01-15 03:30;0,142000;2;0,000000;2;0,142000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 03:30;2025-01-15 03:45;0,037000;2;0,000000;2;0,037000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 03:45;2025-01-15 04:00;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 04:00;2025-01-15 04:15;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 04:15;2025-01-15 04:30;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 04:30;2025-01-15 04:45;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 04:45;2025-01-15 05:00;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 05:00;2025-01-15 05:15;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 05:15;2025-01-15 05:30;0,033000;2;0,000000;2;0,033000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 05:30;2025-01-15 05:45;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 05:45;2025-01-15 06:00;0,031000;2;0,000000;2;0,031000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 06:00;2025-01-15 06:15;0,039000;2;0,000000;2;0,039000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 06:15;2025-01-15 06:30;0,165000;2;0,000000;2;0,165000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 06:30;2025-01-15 06:45;0,162000;2;0,000000;2;0,162000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 06:45;2025-01-15 07:00;0,174000;2;0,000000;2;0,174000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 07:00;2025-01-15 07:15;0,623000;2;0,000000;2;0,623000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 07:15;2025-01-15 07:30;0,503000;2;0,000000;2;0,503000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 07:30;2025-01-15 07:45;0,043000;2;0,000000;2;0,043000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 07:45;2025-01-15 08:00;0,038000;2;0,000000;2;0,038000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 08:00;2025-01-15 08:15;0,171000;2;0,000000;2;0,171000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 08:15;2025-01-15 08:30;0,345000;2;0,000000;2;0,345000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 08:30;2025-01-15 08:45;0,916000;2;0,000000;2;0,916000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 08:45;2025-01-15 09:00;0,656000;2;0,000000;2;0,656000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 09:00;2025-01-15 09:15;0,222000;2;0,000000;2;0,222000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 09:15;2025-01-15 09:30;0,148000;2;0,000000;2;0,148000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 09:30;2025-01-15 09:45;0,214000;2;0,000000;2;0,214000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 09:45;2025-01-15 10:00;0,721000;2;0,000000;2;0,721000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 10:00;2025-01-15 10:15;0,701000;2;0,000000;2;0,701000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 10:15;2025-01-15 10:30;0,707000;2;0,000000;2;0,707000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 10:30;2025-01-15 10:45;0,663000;2;0,000000;2;0,663000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 10:45;2025-01-15 11:00;0,703000;2;0,000000;2;0,703000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 11:00;2025-01-15 11:15;0,601000;2;0,000000;2;0,601000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 11:15;2025-01-15 11:30;0,168000;2;0,000000;2;0,168000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 11:30;2025-01-15 11:45;0,165000;2;0,000000;2;0,165000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 11:45;2025-01-15 12:00;0,182000;2;0,000000;2;0,182000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 12:00;2025-01-15 12:15;0,180000;2;0,000000;2;0,180000;2
9940220802;HU000220F11-S00000000000007928672;2025-01-15 12:15;2025-01-15 12:30;0,160000;2;0,000000;2;0,160000;2
